Calc installment,Synth installment
343.53519715375137,288.8314208984375
1054.2524938131398,844.9747924804688
252.8313927663122,271.47900390625
763.7276621060411,964.0720825195312
360.4600048067452,367.4238586425781
120.1810491571376,96.94374084472656
152.68470591712335,169.61456298828125
554.2964365494047,586.8841552734375
-86.34992189722352,-28.7010498046875
562.3446829629818,533.088134765625
232.55225536833348,156.6904296875
602.251588965873,439.5377197265625
-186.41032232950502,-265.1763916015625
402.88738844377104,256.67559814453125
654.2147792133081,503.322509765625
229.54442735916822,200.01937866210938
340.1840364607841,492.2454833984375
423.8320026062521,428.2666320800781
466.80539527104935,439.8456115722656
626.2075256163705,582.2171630859375
506.36745141306363,392.8817443847656
218.0337836554574,282.65191650390625
285.6696773226355,266.45916748046875
777.634296145015,672.479248046875
370.352340244082,404.3554382324219
204.6147963302416,204.85696411132812
216.77778022557,335.3009338378906
606.3132558688028,499.3109130859375
273.0819352010477,296.75811767578125
862.9512537473588,710.8446655273438
676.503821708539,626.92431640625
692.2593669113764,862.2230834960938
840.7063773487045,645.1729736328125
147.12544215347685,135.53817749023438
43.73926079660917,11.70635986328125
732.9781545116734,747.70458984375
428.84671431410123,316.6636962890625
489.63670558124187,514.0767822265625
192.99340519638594,224.71688842773438
547.4859329715398,334.61297607421875
339.6236962091161,345.1715393066406
97.70209572001448,70.50895690917969
179.48796573636042,104.45503234863281
304.862255537085,174.27992248535156
221.3053481132533,278.0859069824219
317.7056254459263,218.05787658691406
145.16608453198654,115.47071838378906
-19.22197968669884,4.13995361328125
178.00456558975873,273.7251281738281
727.9764648648667,721.404541015625
449.10943266874625,318.712646484375
749.677024400123,784.6411743164062
297.377860299402,256.673583984375
494.188133392339,309.682861328125
141.13485475101783,147.7501220703125
350.5173059050415,294.5071716308594
294.3035803575943,409.365478515625
103.72790455177419,105.74162292480469
659.6627233082489,636.8319702148438
100.06719157260974,87.83473205566406
-104.33788286662917,-107.08111572265625
1138.364736543853,1041.469970703125
748.7957713468195,597.2189331054688
247.81077525576111,213.35240173339844
128.99198962003464,142.33245849609375
291.7436287927338,307.5509338378906
584.1687819765755,439.17510986328125
325.6640304167594,322.0255126953125
591.5911601914652,538.496337890625
393.90188768379215,298.0516357421875
610.6447429812478,413.92095947265625
110.48731380041747,131.83665466308594
-51.45397338805834,22.114959716796875
223.01547164459444,267.5045166015625
433.2172378299461,334.6145324707031
438.8949889923759,403.02874755859375
415.7165611010015,291.3000793457031
360.39721885333455,353.43389892578125
290.2072179027192,306.179931640625
580.2924285024751,534.5114135742188
360.8288508015436,323.80364990234375
390.5920696748133,397.68646240234375
520.9096864475536,599.52490234375
624.9256872341459,382.48828125
342.47731676110715,352.6419982910156
485.7154642154099,518.1181640625
451.1897119295139,315.24005126953125
447.2499269056716,250.05099487304688
244.7788834752617,268.5213928222656
857.2555212383858,953.09912109375
387.7827518619246,402.06866455078125
299.86261645656145,307.9325256347656
430.5471024089379,381.83087158203125
-18.28225668415231,-27.882843017578125
405.9550610977211,426.644775390625
-60.949568144904966,-9.5123291015625
748.5599163035533,732.689453125
675.113141929385,412.09649658203125
494.275949513803,295.8616027832031
288.24807021728117,248.76199340820312
896.3036169618946,1114.567626953125
445.8274449540506,384.9847106933594
491.5292133937439,466.781005859375
187.40375250394268,152.09092712402344
445.3240946171537,508.12255859375
558.6704875767355,579.4032592773438
969.2821645790224,903.009765625
710.3082143470791,635.242919921875
265.21419861888614,206.67596435546875
74.16928440680661,18.569061279296875
181.7240826617397,152.11705017089844
296.9628954250876,312.14727783203125
308.1061366393054,196.77101135253906
566.9293775212018,515.4085693359375
189.05890717458786,242.49197387695312
689.4683292062178,630.28857421875
319.4821456773528,390.61138916015625
1014.0759968684791,735.276123046875
620.2121336375359,457.0733642578125
700.318608906656,669.455810546875
649.2473941800731,341.0100402832031
936.1843759695774,1482.6824951171875
913.5447659422908,854.5481567382812
92.68311666879666,124.12724304199219
556.5120002321502,386.72503662109375
264.18004381692185,191.22535705566406
246.47210079778554,235.1548614501953
440.4357221241732,458.81182861328125
310.8916828675297,323.5829772949219
401.8446451055268,291.23321533203125
389.04506438858897,481.92474365234375
-34.53355510743994,18.480560302734375
374.38931790825916,327.68011474609375
562.5250134186233,477.54083251953125
158.90110539751527,182.68006896972656
596.6322998748406,441.0517578125
590.689882271893,445.7532043457031
205.98354916873737,100.42691040039062
176.97944163491374,201.69857788085938
154.11618757204204,169.60873413085938
201.79889294980626,212.46511840820312
339.5973917897203,391.54656982421875
516.9199168116784,303.3579406738281
601.0867742973077,617.7301025390625
722.523716880328,718.8370361328125
805.8152216691387,685.182373046875
129.78943332368792,146.68136596679688
-9.095358000086376,67.58908081054688
297.72439490330925,384.9814758300781
360.9510412733938,248.4273681640625
319.0433787018361,372.30517578125
77.31177749391163,112.1956787109375
164.12842034253015,192.11798095703125
244.86715488005382,325.7491760253906
392.838641588956,442.76776123046875
566.1793593596537,167.11170959472656
222.03570047021142,204.15036010742188
533.4245930388433,524.80078125
147.77936738561965,126.10336303710938
367.37206878371734,481.12042236328125
101.46769742323904,102.75492858886719
343.0335281386188,294.18365478515625
-11.055403469057856,112.32675170898438
822.3822727615556,709.073486328125
165.1451451711071,114.71357727050781
329.43578675807504,286.5934753417969
216.37464630570057,229.15603637695312
445.13905371367076,386.7874450683594
772.8510978992067,789.7332763671875
207.22227552943738,182.947509765625
380.0799703373434,307.6431884765625
481.57705699357325,374.69232177734375
445.1012057217978,531.864990234375
168.88441523817144,189.49453735351562
550.7517101272006,543.7352294921875
742.962712236734,865.5686645507812
241.02200757127724,218.4046173095703
738.7068084968874,717.104248046875
951.8035387044009,831.538818359375
284.07694086632813,406.78216552734375
475.69230584122084,525.0389404296875
214.67158414476427,243.2332763671875
508.39964351863665,449.98486328125
327.3583679622329,228.51205444335938
407.527840046124,389.613037109375
352.40644147525063,321.149169921875
197.82129793329003,235.75076293945312
148.71712506368715,216.2242889404297
412.8631065534175,464.02685546875
636.2875938322337,536.9722290039062
277.81943679060777,326.7039489746094
774.6652796960045,600.989990234375
694.0751184691135,783.16650390625
287.3447501743731,346.9239501953125
765.870058231243,595.912109375
344.52760236969505,356.183349609375
346.75636392777045,421.6985168457031
889.5252381954149,477.6087341308594
461.4450403472505,503.8606262207031
378.78545544957944,311.9509582519531
273.5634726576436,-32.403961181640625
599.7541008758711,241.87905883789062
630.146238449916,716.3599853515625
497.00141767927636,356.22021484375
372.2957287189992,336.0413513183594
9.158840991446542,13.170379638671875
208.0139816004821,236.16383361816406
96.18007466554381,-13.95281982421875
258.7341426664095,131.4868927001953
192.40789458788336,243.27880859375
247.77310093196112,279.7132568359375
290.7708381556545,197.78985595703125
80.78917036118676,8.058380126953125
111.57836176841985,159.84567260742188
71.87136405166281,138.37635803222656
263.164060726711,358.4541931152344
187.7617846381216,207.7414093017578
384.8178176124741,404.3092041015625
269.6851975089256,304.2173156738281
177.4403735264649,217.21371459960938
206.77514609207373,157.94815063476562
-158.12381308530595,-198.20074462890625
442.0314231457381,458.6387939453125
484.22705457090206,463.1861572265625
239.87928505568522,232.63233947753906
283.1570255448928,221.80343627929688
276.28645938029393,266.3960266113281
-35.35062696563002,8.54449462890625
268.3083951729103,288.56658935546875
524.5377496825073,484.92138671875
494.1879932367249,331.2402648925781
1484.3063131251267,1353.2574462890625
251.07925224323242,256.0358581542969
367.38704838548273,453.29766845703125
116.32029593319047,179.69552612304688
292.0426033927919,211.43753051757812
400.3870546963203,369.416015625
619.2296217143981,437.8407287597656
521.5053228513465,336.7285461425781
566.2432354439073,474.9830017089844
529.6791603114431,528.691162109375
53.9650140197723,72.54835510253906
238.24637565320754,210.2198944091797
31.335528962652635,71.07865905761719
196.0105790694028,214.53114318847656
-14.289154996250396,14.875946044921875
63.65404208832197,84.45011901855469
558.8333445181087,674.7080688476562
-7.595063060450708,29.1807861328125
17.83397263383689,-128.03982543945312
220.73555470482444,227.4593048095703
698.8440026441762,607.72314453125
8.903552858890844,27.808197021484375
178.743655139557,257.7010803222656
1026.5793638667924,1032.06640625
458.4535981526913,484.31512451171875
416.3779903832288,295.2781982421875
345.6868163237976,191.39639282226562
75.94604295909635,82.0904541015625
213.28552732397645,237.0234832763672
460.16392234502126,439.7270812988281
350.7826121598969,354.7430114746094
102.23947842619647,112.5281982421875
679.6189243317339,695.674072265625
76.74657288735183,139.97312927246094
67.76996124810239,91.0047607421875
208.34178044079437,265.72845458984375
111.41571180350218,166.50778198242188
405.658022571883,443.2687683105469
686.7824605109947,604.6341552734375
527.439765351234,418.46368408203125
